seed_label,n,scale_factor,gamma,family,mean_score,std_score,mean_penalty,mean_log_H,entropy_method,count
offset_100000,52,1.78,2.0,lorentzian_like_2d,-75.05847500701194,1.4479606032937145,1.6118551134589245,78.2821852339298,exact,4
offset_100000,52,1.8,0.0,KR_like,-108.94037550895641,0.25485283940068043,15.82213063243472,108.94037550895641,sis,4
offset_100000,52,1.8,0.0,lorentzian_like_2d,-78.2821852339298,1.167178237988034,1.6252813968273143,78.2821852339298,exact,4
offset_100000,52,1.8,0.2,KR_like,-105.77594938246946,0.31332474947004946,15.82213063243472,108.94037550895641,sis,4
offset_100000,52,1.8,0.2,lorentzian_like_2d,-77.95712895456433,1.1918483916935598,1.6252813968273143,78.2821852339298,exact,4
offset_100000,52,1.8,0.4,KR_like,-102.61152325598252,0.3755321384188664,15.82213063243472,108.94037550895641,sis,4
offset_100000,52,1.8,0.4,lorentzian_like_2d,-77.63207267519886,1.2173523252482876,1.6252813968273143,78.2821852339298,exact,4
offset_100000,52,1.8,0.6,KR_like,-99.44709712949557,0.4398930947577113,15.82213063243472,108.94037550895641,sis,4
offset_100000,52,1.8,0.6,lorentzian_like_2d,-77.3070163958334,1.2436387434651304,1.6252813968273143,78.2821852339298,exact,4
offset_100000,52,1.8,0.8,KR_like,-96.28267100300863,0.5055858405065118,15.82213063243472,108.94037550895641,sis,4
