n,gamma,family,action_mode,mean_score_norm,std_score_norm,mean_score_norm_std_est,mean_log_H_norm,mean_penalty_norm,count
100,0.2,lorentzian_like_5d,A4,-0.7004347610464744,0.20008809731469437,0.21270615322692565,1.4660255085139946,3.8279537373376007,16
100,0.2,KR_4layer,A4,-0.4209968262799014,0.11853083758467144,0.24308169374991187,0.28748591107033195,-0.6675545760478475,16
100,0.2,KR_2layer,A4,-0.3485460544736181,0.04512209082084203,0.3407161682012489,1.7800999278978553,7.157769367121186,16
100,0.2,random_layered_k4_uniform,A4,-0.3300460542275831,0.07696141737794811,0.19418196857445616,0.04240250410118248,-1.4382177506320029,16
100,0.2,multi_layer_random,A4,-0.1902884717241892,0.20041161158782755,0.2296406539521862,0.20370165568172052,0.0670659197876567,16
100,0.2,lorentzian_like_3d,A4,-0.17716224177777617,0.09055959948141117,0.20283478995519535,0.15890912448628333,-0.0912655864574643,16
100,0.2,absolute_layered,A4,-0.16240633824547485,0.2393289815439832,6.661620653426113e-16,0.5590527985335887,1.983232301440569,16
100,0.2,random_layered_k6_tapered,A4,0.23073474221989418,0.10981134808217298,0.16492857977296355,-0.33672241371879535,-0.5299383574945058,16
100,0.2,random_layered_k6_middle_heavy,A4,0.3763429147166757,0.10795132085254396,0.20450931921991966,-0.46320460073315634,-0.4343084300824033,16
100,0.2,random_layered_k6_longjump,A4,0.5710740350711512,0.057349799611319474,0.18021393044249856,-0.6360300486970237,-0.3247800681293628,16
100,0.2,random_layered_k6_uniform,A4,0.5892185468286394,0.07405205300413385,0.18131623488345744,-0.6698374259661357,-0.40309439568748145,16
100,0.2,interval_order,A4,0.7372608007275597,0.3402752495577485,0.22457788329683026,-0.8078002193317834,-0.3526970930211183,16
100,0.2,random_layered_k8_uniform,A4,1.0972939320222719,0.07414278001329179,0.17593996034446596,-1.0403415230166806,0.28476204502795577,16
100,0.2,transitive_percolation,A4,1.245969302633374,0.2787520891852242,0.23313222756731392,-0.8538850501170854,1.960421262581444,16
100,0.2,lorentzian_like_2d,A4,1.4577732687474254,0.11602136873109928,0.18388125225001586,-1.3018324343124243,0.7797041721750051,16
100,0.5,KR_like,A4,-0.9169802309174657,0.1515987741488729,0.24611162118881003,0.7119770563801574,-0.4100063490746165,16
100,0.5,random_layered_k4_uniform,A4,-0.7615113794171839,0.12235190889331274,0.19418196857445616,0.04240250410118248,-1.4382177506320029,16
100,0.5,KR_4layer,A4,-0.6212631990942556,0.24664371832867935,0.24308169374991187,0.28748591107033195,-0.6675545760478475,16
